symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2018-10-10 00:00:00+00:00,245.69,263.11,245.6,261.26,17123454,60.8937067777,65.2112140921,60.8714004828,64.7526958067,68493816,0.0,1.0
NVDA,2018-10-11 00:00:00+00:00,235.13,247.56,234.26,242.17,18135929,58.2764348351,61.3571820176,58.0608073171,60.0212827969,72543716,0.0,1.0
NVDA,2018-10-12 00:00:00+00:00,246.54,249.54,239.65,245.51,15205917,61.1043773413,61.8479205068,59.3967065378,60.8490941878,60823668,0.0,1.0
NVDA,2018-10-15 00:00:00+00:00,235.38,246.0,235.34,246.0,11244032,58.3383967656,60.9705395715,58.3284828567,60.9705395715,44976128,0.0,1.0
NVDA,2018-10-16 00:00:00+00:00,245.83,246.28,237.94,239.93,10217795,60.9284054588,61.0399369336,58.9728869335,59.4661038999,40871180,0.0,1.0
NVDA,2018-10-17 00:00:00+00:00,243.06,249.88,241.08,248.34,8241701,60.2418672693,61.9321887322,59.7511287801,61.5505032406,32966804,0.0,1.0
NVDA,2018-10-18 00:00:00+00:00,239.53,247.41,237.09,245.86,13100548,59.3669648112,61.3200048593,58.7622163699,60.9358408904,52402192,0.0,1.0
NVDA,2018-10-19 00:00:00+00:00,229.17,242.55,227.7,241.76,15340249,56.799262413,60.1154649312,56.4349262619,59.9196652309,61360996,0.0,1.0
NVDA,2018-10-22 00:00:00+00:00,231.22,235.32,227.07,231.28,9221091,57.3073502428,58.3235259023,56.2787821971,57.3222211061,36884364,0.0,1.0
NVDA,2018-10-23 00:00:00+00:00,221.06,224.19,216.71,220.43,15660945,54.7892173889,55.5649807583,53.7110797989,54.6330733242,62643780,0.0,1.0
NVDA,2018-10-24 00:00:00+00:00,199.41,221.39,198.85,219.51,22107199,49.4233142112,54.8710071371,49.284519487,54.4050534201,88428796,0.0,1.0
NVDA,2018-10-25 00:00:00+00:00,207.84,209.75,193.68,195.47,23793040,51.5126705063,51.986059655,48.0031467651,48.4467941872,95172160,0.0,1.0
NVDA,2018-10-26 00:00:00+00:00,198.29,204.84,193.12,198.31,16619628,49.1457247627,50.7691273407,47.8643520408,49.1506817172,66478512,0.0,1.0
NVDA,2018-10-29 00:00:00+00:00,185.62,204.13,176.01,203.99,18950441,46.0054941271,50.5931554582,43.6236775202,50.5584567772,75801764,0.0,1.0
NVDA,2018-10-30 00:00:00+00:00,203.0,203.4,185.62,186.55,20179768,50.3130875326,50.4122266213,46.0054941271,46.2359925084,80719072,0.0,1.0
NVDA,2018-10-31 00:00:00+00:00,210.83,212.59,204.01,209.65,18644304,52.2537351945,52.689947185,50.5634137316,51.9612748828,74577216,0.0,1.0
NVDA,2018-11-01 00:00:00+00:00,218.11,218.49,207.19,212.3,14163208,54.0580666095,54.1522487438,51.3515694871,52.6180713456,56652832,0.0,1.0
NVDA,2018-11-02 00:00:00+00:00,214.92,222.0,210.21,217.73,11324002,53.2674323768,55.0221942474,52.100069607,53.9638844752,45296008,0.0,1.0
NVDA,2018-11-05 00:00:00+00:00,211.77,215.33,205.28,214.39,9483260,52.4867120531,53.3690499428,50.8781803384,53.1360730843,37933040,0.0,1.0
